id,title,author,genre,publisher,year,author_set,author_set_name
21557,Mario Kart 64,Lakita Brown,Science fiction,Cambridge University Press,2010,"('Lakita Brown',)",Lakita Brown
21205,Legend: The Best of Bob Marley & The Wailers,Ligia Quitzon,Reference book,Firebrand Books,1984,"('Ligia Quitzon',)",Ligia Quitzon
21101,The Moving Toyshop,Aron Hansen,Folklore,Boydell & Brewer,1980,"('Aron Hansen',)",Aron Hansen
21044,Rocky,Kerry Marquardt VM,Historical fiction,Virago Press,1989,"('Kerry Marquardt VM',)",Kerry Marquardt VM
21523,As I Lay Dying,Cornelia Balistreri DDS,Realistic fiction,Black Sparrow Books,2004,"('Cornelia Balistreri DDS',)",Cornelia Balistreri DDS
21524,Hysteria,"Louis Ondricka, Larhonda Emmerich",Comic/Graphic Novel,Charles Scribner's Sons,2008,"('Larhonda Emmerich', 'Louis Ondricka')","Larhonda Emmerich, Louis Ondricka"
21583,The Joshua Tree,"Tony Schmeler, Noma Kris VM",Horror,Reed Publishing,1995,"('Noma Kris VM', 'Tony Schmeler')","Noma Kris VM, Tony Schmeler"
21119,A Summer Bird-Cage,Genaro Labadie,Mythopoeia,University of Minnesota Press,1980,"('Genaro Labadie',)",Genaro Labadie
21397,To Your Scattered Bodies Go,Prof. Christia Stanton,Realistic fiction,Applewood Books,2015,"('Prof. Christia Stanton',)",Prof. Christia Stanton
21198,Gandhi,Fred Tillman,Tall tale,Hackett Publishing Company,2001,"('Fred Tillman',)",Fred Tillman
21042,Pac-Man,Roosevelt Wunsch CPA,Fiction in verse,Apress,2001,"('Roosevelt Wunsch CPA',)",Roosevelt Wunsch CPA
21030,Beneath the Bleeding,Rep. Hilario Collins,Reference book,Godwit Press,1978,"('Rep. Hilario Collins',)",Rep. Hilario Collins
21512,Psycho,"Ligia Quitzon, Leandro Hyatt",Reference book,Unfinished Monument Press,1986,"('Leandro Hyatt', 'Ligia Quitzon')","Leandro Hyatt, Ligia Quitzon"
21387,Viva la Vida or Death and All His Friends,"Clint Hauck VM, Trenton Sipes",Fairy tale,Blackie and Son Limited,1992,"('Clint Hauck VM', 'Trenton Sipes')","Clint Hauck VM, Trenton Sipes"
21009,O Pioneers!,Terina Langosh,Suspense/Thriller,Medknow Publications,1978,"('Terina Langosh',)",Terina Langosh
20929,Inside Out,"Joselyn Dietrich, Dante Kreiger",Essay,Bowes & Bowes,2009,"('Dante Kreiger', 'Joselyn Dietrich')","Dante Kreiger, Joselyn Dietrich"
21466,"Monsters, Inc.",Josiah Watsica,Crime/Detective,Random House,2018,"('Josiah Watsica',)",Josiah Watsica
21567,Cool Hand Luke,Jaimie Skiles,Comic/Graphic Novel,Bella Books,1984,"('Jaimie Skiles',)",Jaimie Skiles
21050,The Lord of the Rings: The Fellowship of the Ring,Jamey Spencer,Reference book,Brill Publishers,1979,"('Jamey Spencer',)",Jamey Spencer
21577,The Dark Knight Rises,Maxwell MacGyver,Essay,Focal Press,1976,"('Maxwell MacGyver',)",Maxwell MacGyver
21210,Toy Story 3,Rudy Johnston,Fairy tale,Firebrand Books,1992,"('Rudy Johnston',)",Rudy Johnston
21188,Raging Bull,Brianna O'Conner,Fable,Sams Publishing,2013,"(""Brianna O'Conner"",)",Brianna O'Conner
21561,The Witcher 3: Wild Hunt,Hyman Hegmann JD,Metafiction,Flame Tree Publishing,1980,"('Hyman Hegmann JD',)",Hyman Hegmann JD
21171,The Line of Beauty,Trey Satterfield,Mystery,Blackwell Publishing,2026,"('Trey Satterfield',)",Trey Satterfield
21279,Command & Conquer: Generals - Zero Hour,Kent Schneider V,Metafiction,Central European University Press,2001,"('Kent Schneider V',)",Kent Schneider V
21395,Dangerous,Pres. Alphonse McDermott,Fiction in verse,City Lights Publishers,1982,"('Pres. Alphonse McDermott',)",Pres. Alphonse McDermott
21487,Wolfenstein 2: The New Colossus,Genaro Labadie,Realistic fiction,HarperCollins,1968,"('Genaro Labadie',)",Genaro Labadie
21213,Backstreet's Back,Mr. Argentina Jenkins,Narrative nonfiction,Applewood Books,1951,"('Mr. Argentina Jenkins',)",Mr. Argentina Jenkins
21443,Thriller,Nicolle Larson VM,Fantasy,Verso Books,2003,"('Nicolle Larson VM',)",Nicolle Larson VM
21086,Portal,"Deanne Olson LLD, Yuri Stanton, Dave Dooley",Fiction narrative,Blackwell Publishing,2004,"('Dave Dooley', 'Deanne Olson LLD', 'Yuri Stanton')","Dave Dooley, Deanne Olson LLD, Yuri Stanton"
21481,Once Upon a Time in the West,"Trenton Sipes, Clint Hauck VM",Folklore,Ten Speed Press,1982,"('Clint Hauck VM', 'Trenton Sipes')","Clint Hauck VM, Trenton Sipes"
21383,Come Away with Me,Cristen Hessel DO,Narrative nonfiction,D. Reidel,1984,"('Cristen Hessel DO',)",Cristen Hessel DO
21222,All About Eve,Hilario Legros I,Legend,Blackwell Publishing,2000,"('Hilario Legros I',)",Hilario Legros I
21249,Animal Crossing: New Leaf,Marjory Crist,Reference book,Leafwood Publishers,1856,"('Marjory Crist',)",Marjory Crist
21040,Pokémon Silver,Cornelia Balistreri DDS,Fable,Edupedia Publications,1989,"('Cornelia Balistreri DDS',)",Cornelia Balistreri DDS
21092,Half-Life 2: Episode Two,"Larhonda Emmerich, Louis Ondricka",Suspense/Thriller,Carcanet Press,1992,"('Larhonda Emmerich', 'Louis Ondricka')","Larhonda Emmerich, Louis Ondricka"
21656,Princess Mononoke,"Desiree Johnston, Msgr. Keith Gulgowski",Fairy tale,Marshall Pickering,1996,"('Desiree Johnston', 'Msgr. Keith Gulgowski')","Desiree Johnston, Msgr. Keith Gulgowski"
21036,Star Wars: Episode V - The Empire Strikes Back,Agnus Kuhlman,Short story,Matthias Media,1988,"('Agnus Kuhlman',)",Agnus Kuhlman
21416,Half-Life: Blue Shift,Mayra Turcotte,Speech,Libertas Academica,2010,"('Mayra Turcotte',)",Mayra Turcotte
21615,F-Zero,"Tamatha Treutel DO, Alvin Schmitt, Antoine Dach",Science fiction,Heyday Books,2021,"('Alvin Schmitt', 'Antoine Dach', 'Tamatha Treutel DO')","Alvin Schmitt, Antoine Dach, Tamatha Treutel DO"
21014,Command & Conquer: Red Alert 2 - Yuris Revenge,Laveta Marks,Historical fiction,Marshall Cavendish,1976,"('Laveta Marks',)",Laveta Marks
21160,Once Upon a Time in the West,"Trenton Sipes, Clint Hauck VM",Folklore,Lethe Press,1960,"('Clint Hauck VM', 'Trenton Sipes')","Clint Hauck VM, Trenton Sipes"
20960,Bury My Heart at Wounded Knee,Bobby Goldner,Suspense/Thriller,Hawthorne Books,1991,"('Bobby Goldner',)",Bobby Goldner
21513,A Wednesday,Albert Konopelski,Fable,Bison Books,1998,"('Albert Konopelski',)",Albert Konopelski
21093,Indiana Jones and the Last Crusade,The Hon. Jeffry Altenwerth,Essay,Orion Books,2002,"('The Hon. Jeffry Altenwerth',)",The Hon. Jeffry Altenwerth
21327,The Legend of Zelda: Twilight Princess,"Thurman Borer JD, Lissa Terry",Fiction narrative,Orchard Books,2022,"('Lissa Terry', 'Thurman Borer JD')","Lissa Terry, Thurman Borer JD"
20922,Clannad,"Wonda Quigley, The Hon. Clement Considine",Metafiction,University of Akron Press,2013,"('The Hon. Clement Considine', 'Wonda Quigley')","The Hon. Clement Considine, Wonda Quigley"
21140,Wolfenstein 2: The New Colossus,Genaro Labadie,Realistic fiction,Kessinger Publishing,1970,"('Genaro Labadie',)",Genaro Labadie
21596,Clouds of Witness,Ligia Quitzon,Short story,Lion Hudson,1982,"('Ligia Quitzon',)",Ligia Quitzon
21426,F.E.A.R.,Miss Christa Corwin,Mythopoeia,Andrews McMeel Publishing,1999,"('Miss Christa Corwin',)",Miss Christa Corwin
20955,Full Metal Jacket,Marquis Rau PhD,Short story,SAGE Publications,1833,"('Marquis Rau PhD',)",Marquis Rau PhD
21138,"Lock, Stock and Two Smoking Barrels",Julian Lind,Humor,Ignatius Press,1986,"('Julian Lind',)",Julian Lind
21159,The Lives of Others,Babette Ratke,Textbook,Nonesuch Press,1986,"('Babette Ratke',)",Babette Ratke
21302,Mirror's Edge,Tynisha Schulist,Fable,HarperPrism,2001,"('Tynisha Schulist',)",Tynisha Schulist
21637,The Proper Study,"Malik Halvorson Esq., Man Jakubowski",Reference book,HarperCollins,1982,"('Malik Halvorson Esq.', 'Man Jakubowski')","Malik Halvorson Esq., Man Jakubowski"
21388,Breakfast in America,"Dudley Crona, Mrs. Waldo Kozey, Julian Lind, Candy Mitchell",Narrative nonfiction,DAW Books,2004,"('Candy Mitchell', 'Dudley Crona', 'Julian Lind', 'Mrs. Waldo Kozey')","Candy Mitchell, Dudley Crona, Julian Lind, Mrs. Waldo Kozey"
21650,The Third Man,"Ronald Simonis, Luigi Brekke, Keven Treutel",Metafiction,Jarrolds Publishing,1976,"('Keven Treutel', 'Luigi Brekke', 'Ronald Simonis')","Keven Treutel, Luigi Brekke, Ronald Simonis"
21153,Down to a Sunless Sea,Malik Stoltenberg,Mystery,,1993,"('Malik Stoltenberg',)",Malik Stoltenberg
21158,Pokémon: Let's Go Pikachu!,Clint Hauck VM,Realistic fiction,Breslov Research Institute,2023,"('Clint Hauck VM',)",Clint Hauck VM
20946,Boston,Benedict Hirthe,Fiction in verse,Athabasca University Press,1989,"('Benedict Hirthe',)",Benedict Hirthe
21193,Fortnite,Rep. Felicita Ortiz,Essay,André Deutsch,2012,"('Rep. Felicita Ortiz',)",Rep. Felicita Ortiz
20921,Halo Wars,Napoleon Bernhard,Suspense/Thriller,No Starch Press,2016,"('Napoleon Bernhard',)",Napoleon Bernhard
21504,Star Wars,Gino Auer,Western,Penguin Books,2001,"('Gino Auer',)",Gino Auer
21015,Counter-Strike: Global Offensive,Mario Aufderhar,Tall tale,Bloodaxe Books,1985,"('Mario Aufderhar',)",Mario Aufderhar
21179,The Torment of Others,"Bennett Ernser, Gerald Altenwerth IV",Folklore,Mapin Publishing,2004,"('Bennett Ernser', 'Gerald Altenwerth IV')","Bennett Ernser, Gerald Altenwerth IV"
21621,Civilization V,"Rudy Johnston, Herb Carter",Fantasy,Legend Books,1977,"('Herb Carter', 'Rudy Johnston')","Herb Carter, Rudy Johnston"
21323,Gone Girl,"Leticia DuBuque, Hildred Rau, Miss Assunta Corwin",Fable,Orchard Books,2014,"('Hildred Rau', 'Leticia DuBuque', 'Miss Assunta Corwin')","Hildred Rau, Leticia DuBuque, Miss Assunta Corwin"
20944,Command & Conquer 3: Tiberium Wars,Lonny Graham,Western,Felony & Mayhem Press,2019,"('Lonny Graham',)",Lonny Graham
21342,The Immaculate Collection,Shasta Lesch,Suspense/Thriller,Zed Books,1994,"('Shasta Lesch',)",Shasta Lesch
21580,Gladiator,Kent Schneider V,Essay,Central European University Press,1985,"('Kent Schneider V',)",Kent Schneider V
20970,Pokémon Emerald,"Lynne O'Reilly, Carlie Becker Jr.",Metafiction,Gaspereau Press,1983,"('Carlie Becker Jr.', ""Lynne O'Reilly"")","Carlie Becker Jr., Lynne O'Reilly"
21240,Stand by Me,"Virgilio Bernier, Cristen Hessel DO",Fairy tale,Mark Batty Publisher,1927,"('Cristen Hessel DO', 'Virgilio Bernier')","Cristen Hessel DO, Virgilio Bernier"
21099,Tirra Lirra by the River,Porfirio O'Hara IV,Textbook,Hawthorne Books,1983,"(""Porfirio O'Hara IV"",)",Porfirio O'Hara IV
21089,The Terminator,Moses Douglas,Narrative nonfiction,Harcourt Assessment,1985,"('Moses Douglas',)",Moses Douglas
21360,The Legend of Zelda: Breath of the Wild,Breanne McCullough,Suspense/Thriller,Basic Books,2008,"('Breanne McCullough',)",Breanne McCullough
21654,The Heart Is Deceitful Above All Things,"Grover Hane, Pennie Kessler PhD, Viva Frami",Reference book,New Holland Publishers,2009,"('Grover Hane', 'Pennie Kessler PhD', 'Viva Frami')","Grover Hane, Pennie Kessler PhD, Viva Frami"
21035,LittleBigPlanet,Martin Buckridge,Metafiction,Hogarth Press,2012,"('Martin Buckridge',)",Martin Buckridge
21595,Mario Kart DS,"Luis Beatty, Trenton Sipes",Suspense/Thriller,Blackwell Publishing,,"('Luis Beatty', 'Trenton Sipes')","Luis Beatty, Trenton Sipes"
21566,Star Wars: Episode VIII – The Last Jedi,"Ernesto Feest, Lyman Goldner, Agnus Kuhlman, Emil Schinner IV",Fantasy,John Blake Publishing,1979,"('Agnus Kuhlman', 'Emil Schinner IV', 'Ernesto Feest', 'Lyman Goldner')","Agnus Kuhlman, Emil Schinner IV, Ernesto Feest, Lyman Goldner"
21167,Alien,Terese Carter,Mystery,Godwit Press,2003,"('Terese Carter',)",Terese Carter
21312,Jurassic Park,Aron Hansen,Humor,Marshall Cavendish,1976,"('Aron Hansen',)",Aron Hansen
21551,Lemonade,Erick Medhurst MD,Mythology,Signet Books,1980,"('Erick Medhurst MD',)",Erick Medhurst MD
21288,Team Fortress 2,Babette Ratke,Comic/Graphic Novel,Eerdmans Publishing,2024,"('Babette Ratke',)",Babette Ratke
21214,Dulce et Decorum Est,Emmitt Kub,Humor,Airiti Press,2000,"('Emmitt Kub',)",Emmitt Kub
21217,High School Musical,"Bradley Bruen II, Kelle Bartoletti",Folklore,Medknow Publications,2010,"('Bradley Bruen II', 'Kelle Bartoletti')","Bradley Bruen II, Kelle Bartoletti"
21597,Vanity Fair,"Malik Halvorson Esq., Man Jakubowski",Narrative nonfiction,Carlton Books,1993,"('Malik Halvorson Esq.', 'Man Jakubowski')","Malik Halvorson Esq., Man Jakubowski"
21648,Doom II,"Nathan Lebsack, Anissa Conroy, Norma Rempel",Tall tale,Packt Publishing,2007,"('Anissa Conroy', 'Nathan Lebsack', 'Norma Rempel')","Anissa Conroy, Nathan Lebsack, Norma Rempel"
21488,Dance Dance Dance,"Dante Kreiger, Levi Crona PhD",Fairy tale,Reed Publishing,1963,"('Dante Kreiger', 'Levi Crona PhD')","Dante Kreiger, Levi Crona PhD"
21090,System Shock,"Trenton Sipes, Luis Beatty",Fable,Harvest House,2019,"('Luis Beatty', 'Trenton Sipes')","Luis Beatty, Trenton Sipes"
21386,From Here to Eternity,"Cammie Friesen CPA, Stella Emmerich",Mythopoeia,Verso Books,1997,"('Cammie Friesen CPA', 'Stella Emmerich')","Cammie Friesen CPA, Stella Emmerich"
21344,Pokémon: Let's Go Eevee!,Emery Berge,Comic/Graphic Novel,Pen and Sword Books,2016,"('Emery Berge',)",Emery Berge
21536,Helldorado,Miki Kovacek,Reference book,Ziff Davis Media,1985,"('Miki Kovacek',)",Miki Kovacek
21080,Hybrid Theory,Joselyn Dietrich,Crime/Detective,George Routledge & Sons,2022,"('Joselyn Dietrich',)",Joselyn Dietrich
21356,The Lord of the Rings: The Fellowship of the Ring,Jamey Spencer,Reference book,Firebrand Books,1986,"('Jamey Spencer',)",Jamey Spencer
21455,Pokémon Shield,Breanne McCullough,Crime/Detective,Pantheon Books at Random House,2024,"('Breanne McCullough',)",Breanne McCullough
21473,Mega Man,"Meredith Runte, Jerry Goyette, Dwight Bartoletti",Science fiction,Godwit Press,2017,"('Dwight Bartoletti', 'Jerry Goyette', 'Meredith Runte')","Dwight Bartoletti, Jerry Goyette, Meredith Runte"
21446,Greatest Hits,Harold Blanda,Crime/Detective,Mapin Publishing,1983,"('Harold Blanda',)",Harold Blanda
21485,Crysis 2,Mrs. Dario Jaskolski,Mystery,Dedalus Books,1901,"('Mrs. Dario Jaskolski',)",Mrs. Dario Jaskolski
21305,High School Musical 2,"Wilfred Bartell DVM, Cleveland Rice",Suspense/Thriller,Black Library,1993,"('Cleveland Rice', 'Wilfred Bartell DVM')","Cleveland Rice, Wilfred Bartell DVM"
21437,Super Mario World,"Hershel Treutel, Sen. Trula Bosco, Pres. Reuben Jakubowski, Miss Modesto Denesik",Western,Shuter & Shooter Publishers,2016,"('Hershel Treutel', 'Miss Modesto Denesik', 'Pres. Reuben Jakubowski', 'Sen. Trula Bosco')","Hershel Treutel, Miss Modesto Denesik, Pres. Reuben Jakubowski, Sen. Trula Bosco"
21440,The Wizard of Oz,Hilario Legros I,Textbook,Libertas Academica,1994,"('Hilario Legros I',)",Hilario Legros I
21152,Consider Phlebas,Ms. Bo Bergnaum,Essay,Bantam Spectra,2016,"('Ms. Bo Bergnaum',)",Ms. Bo Bergnaum
21456,Spice,Trenton Sipes,Historical fiction,Brill,2021,"('Trenton Sipes',)",Trenton Sipes
21075,Pale Kings and Princes,"Ms. Bo Bergnaum, Yael Kunze",Classic,Paulist Press,1964,"('Ms. Bo Bergnaum', 'Yael Kunze')","Ms. Bo Bergnaum, Yael Kunze"
21157,Half-Life 2: Episode One,Odis Funk,Humor,D. Reidel,2020,"('Odis Funk',)",Odis Funk
21191,Dunkirk,Gregg Koelpin,Fanfiction,Virgin Publishing,2020,"('Gregg Koelpin',)",Gregg Koelpin
21629,Monster Hunter: World,Jinny Toy,Fable,Pecan Grove Press,1992,"('Jinny Toy',)",Jinny Toy
21144,Kingdom Hearts,Cleveland Rice,Horror,Ellora's Cave,1976,"('Cleveland Rice',)",Cleveland Rice
21262,Unplugged,Mrs. Leia Reilly,Suspense/Thriller,Tarpaulin Sky Press,2009,"('Mrs. Leia Reilly',)",Mrs. Leia Reilly
21525,Firewatch,Fred Tillman,Fairy tale,Ignatius Press,1985,"('Fred Tillman',)",Fred Tillman
21414,The Way of All Flesh,Levi Crona PhD,Fable,Book League of America,2020,"('Levi Crona PhD',)",Levi Crona PhD
21418,"Such, Such Were the Joys",Jeffrey Will,Crime/Detective,Hay House,2004,"('Jeffrey Will',)",Jeffrey Will
21612,Let's Talk About Love,Harold Blanda,Comic/Graphic Novel,Blackie and Son Limited,1995,"('Harold Blanda',)",Harold Blanda
21611,Once Upon a Time in America,"Prof. Bo Spinka, Tynisha Schulist",Fantasy,Boydell & Brewer,1997,"('Prof. Bo Spinka', 'Tynisha Schulist')","Prof. Bo Spinka, Tynisha Schulist"
21298,Pokémon Blue,"Katy Schmidt, Ms. Kelle Rohan, Cassie Balistreri",Tall tale,Apress,2020,"('Cassie Balistreri', 'Katy Schmidt', 'Ms. Kelle Rohan')","Cassie Balistreri, Katy Schmidt, Ms. Kelle Rohan"
21445,Surprised by Joy,Lorenzo Metz,Fiction narrative,Booktrope,1979,"('Lorenzo Metz',)",Lorenzo Metz
20971,Look to Windward,"Rupert Blanda DC, Ricki Schulist",Historical fiction,,1976,"('Ricki Schulist', 'Rupert Blanda DC')","Ricki Schulist, Rupert Blanda DC"
20941,Halo 3: ODST,"The Hon. Mickey Lebsack, Charley Wehner IV",Realistic fiction,Orchard Books,2015,"('Charley Wehner IV', 'The Hon. Mickey Lebsack')","Charley Wehner IV, The Hon. Mickey Lebsack"
21419,Hotel Rwanda,Keli McClure LLD,Reference book,Applewood Books,2020,"('Keli McClure LLD',)",Keli McClure LLD
21544,The Legend of Zelda,Jonah Strosin,Biography/Autobiography,Hodder Headline,2010,"('Jonah Strosin',)",Jonah Strosin
21126,In a Dry Season,"Lynne O'Reilly, Jeffrey Will",Fairy tale,"Harry N. Abrams, Inc.",2004,"('Jeffrey Will', ""Lynne O'Reilly"")","Jeffrey Will, Lynne O'Reilly"
21252,Saturday Night Fever,Coy Hegmann,Mystery,Marshall Cavendish,1986,"('Coy Hegmann',)",Coy Hegmann
21046,Can't Slow Down,Natasha Hackett,Reference book,Applewood Books,2017,"('Natasha Hackett',)",Natasha Hackett
21604,Grave of the Fireflies,Man Medhurst,Tall tale,Anvil Press Poetry,2020,"('Man Medhurst',)",Man Medhurst
21436,The Daffodil Sky,"Morton Lubowitz Sr., Vance Reichel, Norris Gusikowski, Sylvester Goodwin",Mythology,Chambers Harrap,2004,"('Morton Lubowitz Sr.', 'Norris Gusikowski', 'Sylvester Goodwin', 'Vance Reichel')","Morton Lubowitz Sr., Norris Gusikowski, Sylvester Goodwin, Vance Reichel"
21607,Counter-Strike: Source,"Msgr. Kenna Dooley, Rep. Trenton Leuschke",Short story,Kensington Books,1999,"('Msgr. Kenna Dooley', 'Rep. Trenton Leuschke')","Msgr. Kenna Dooley, Rep. Trenton Leuschke"
21274,Starcraft,"Florentino Jacobson, Rev. Iluminada Wolff",Crime/Detective,Zed Books,2019,"('Florentino Jacobson', 'Rev. Iluminada Wolff')","Florentino Jacobson, Rev. Iluminada Wolff"
21518,Metroid Prime 2: Echoes,"Malik Stoltenberg, Charley Wehner IV",Western,Borgo Press,1982,"('Charley Wehner IV', 'Malik Stoltenberg')","Charley Wehner IV, Malik Stoltenberg"
21503,Endless Night,"Hershel Treutel, Miss Modesto Denesik, Sen. Trula Bosco",Fiction in verse,Gay Men's Press,2000,"('Hershel Treutel', 'Miss Modesto Denesik', 'Sen. Trula Bosco')","Hershel Treutel, Miss Modesto Denesik, Sen. Trula Bosco"
21633,Consider the Lilies,Spencer Keebler JD,Metafiction,D. Appleton & Company,1861,"('Spencer Keebler JD',)",Spencer Keebler JD
20963,Star Wars: Episode II – Attack of the Clones,Terese Carter,Essay,Target Books,2018,"('Terese Carter',)",Terese Carter
21651,All Passion Spent,Jose O'Kon IV,Crime/Detective,Earthscan,1981,"(""Jose O'Kon IV"",)",Jose O'Kon IV
21537,Halo 4,Paris Wilderman,Fable,Taunton Press,1977,"('Paris Wilderman',)",Paris Wilderman
21353,Pokémon Crystal,Hyman Hegmann JD,Fanfiction,Scholastic Press,2005,"('Hyman Hegmann JD',)",Hyman Hegmann JD
21338,To Sail Beyond the Sunset,Leandro Frami I,Legend,Zondervan,2016,"('Leandro Frami I',)",Leandro Frami I
21547,Far Cry,"Katy Schmidt, Ms. Kelle Rohan, Cassie Balistreri, Margot Kassulke",Realistic fiction,Carlton Books,1998,"('Cassie Balistreri', 'Katy Schmidt', 'Margot Kassulke', 'Ms. Kelle Rohan')","Cassie Balistreri, Katy Schmidt, Margot Kassulke, Ms. Kelle Rohan"
21189,The Usual Suspects,Lessie Torp,Reference book,New Holland Publishers,2026,"('Lessie Torp',)",Lessie Torp
21329,Specimen Days,Fr. Dallas Lebsack,Fable,Andrews McMeel Publishing,2002,"('Fr. Dallas Lebsack',)",Fr. Dallas Lebsack
21603,Nuovo Cinema Paradiso,Kristofer Hermann,Narrative nonfiction,University of Minnesota Press,2024,"('Kristofer Hermann',)",Kristofer Hermann
21283,Batman Begins,Magaret Robel DVM,Short story,Virgin Publishing,2007,"('Magaret Robel DVM',)",Magaret Robel DVM
21102,The Grand Budapest Hotel,"Malik Halvorson Esq., Jose O'Kon IV, Man Jakubowski",Narrative nonfiction,Cisco Press,1993,"(""Jose O'Kon IV"", 'Malik Halvorson Esq.', 'Man Jakubowski')","Jose O'Kon IV, Malik Halvorson Esq., Man Jakubowski"
21125,The Moon by Night,"Vance Reichel, Morton Lubowitz Sr., Sylvester Goodwin",Textbook,Gaspereau Press,2008,"('Morton Lubowitz Sr.', 'Sylvester Goodwin', 'Vance Reichel')","Morton Lubowitz Sr., Sylvester Goodwin, Vance Reichel"
21182,The Eminem Show,"Inga Hansen, Talitha Windler, Scot Crona",Narrative nonfiction,Broadview Press,1989,"('Inga Hansen', 'Scot Crona', 'Talitha Windler')","Inga Hansen, Scot Crona, Talitha Windler"
21549,The Painted Veil,"Rev. Ben Nienow, Carma Mayer DC, Hank Huel",Narrative nonfiction,Mandrake of Oxford,2009,"('Carma Mayer DC', 'Hank Huel', 'Rev. Ben Nienow')","Carma Mayer DC, Hank Huel, Rev. Ben Nienow"
21592,Cidade de Deus,Lonny Graham,Tall tale,Karadi Tales,1832,"('Lonny Graham',)",Lonny Graham
21588,Breakfast in America,"Dudley Crona, Mrs. Waldo Kozey, Julian Lind, Candy Mitchell",Narrative nonfiction,Atheneum Publishers,2003,"('Candy Mitchell', 'Dudley Crona', 'Julian Lind', 'Mrs. Waldo Kozey')","Candy Mitchell, Dudley Crona, Julian Lind, Mrs. Waldo Kozey"
21114,Half-Life,Man Medhurst,Fiction in verse,Carcanet Press,1990,"('Man Medhurst',)",Man Medhurst
21310,The Elephant Man,"Gerald Altenwerth IV, Moses Douglas",Biography/Autobiography,Mainstream Publishing,1989,"('Gerald Altenwerth IV', 'Moses Douglas')","Gerald Altenwerth IV, Moses Douglas"
21343,The Great Escape,"Leticia DuBuque, Hildred Rau, Miss Assunta Corwin",Narrative nonfiction,Sidgwick & Jackson,2002,"('Hildred Rau', 'Leticia DuBuque', 'Miss Assunta Corwin')","Hildred Rau, Leticia DuBuque, Miss Assunta Corwin"
21081,Pokémon Sun,"Morton Lubowitz Sr., Norris Gusikowski, Vance Reichel, Sylvester Goodwin",Fanfiction,Bloomsbury Publishing Plc,1983,"('Morton Lubowitz Sr.', 'Norris Gusikowski', 'Sylvester Goodwin', 'Vance Reichel')","Morton Lubowitz Sr., Norris Gusikowski, Sylvester Goodwin, Vance Reichel"
21392,Civilization III,Celeste Cormier PhD,Reference book,Blue Ribbon Books,2021,"('Celeste Cormier PhD',)",Celeste Cormier PhD
21542,Titanic: Music from the Motion Picture,Julian Lind,Humor,New Village Press,,"('Julian Lind',)",Julian Lind
21064,Kid Icarus,Jarrett Thompson,Short story,NavPress,1999,"('Jarrett Thompson',)",Jarrett Thompson
21510,Million Dollar Baby,"Charley Wehner IV, Malik Stoltenberg",Crime/Detective,Eel Pie Publishing,1982,"('Charley Wehner IV', 'Malik Stoltenberg')","Charley Wehner IV, Malik Stoltenberg"
21176,Pokémon Blue,"Katy Schmidt, Ms. Kelle Rohan, Cassie Balistreri",Tall tale,Etruscan Press,2012,"('Cassie Balistreri', 'Katy Schmidt', 'Ms. Kelle Rohan')","Cassie Balistreri, Katy Schmidt, Ms. Kelle Rohan"
21051,Thief II,Scot Crona,Fantasy,Daedalus Publishing,1840,"('Scot Crona',)",Scot Crona
21008,Faith,Aron Hansen,Historical fiction,Orchard Books,2024,"('Aron Hansen',)",Aron Hansen
21228,Just Cause,"Vernon Bartoletti, Tony Schmeler, Leo Hessel, Brenda Gorczany",Comic/Graphic Novel,McGraw Hill Financial,1986,"('Brenda Gorczany', 'Leo Hessel', 'Tony Schmeler', 'Vernon Bartoletti')","Brenda Gorczany, Leo Hessel, Tony Schmeler, Vernon Bartoletti"
21606,Bayonetta,Josiah Watsica,Fairy tale,Scholastic Press,2008,"('Josiah Watsica',)",Josiah Watsica
21246,The Colour of My Love,Herb Carter,Comic/Graphic Novel,Reed Publishing,1981,"('Herb Carter',)",Herb Carter
21345,Antic Hay,Josiah Watsica,Horror,SAGE Publications,2002,"('Josiah Watsica',)",Josiah Watsica
21019,Interstellar,"Maxwell MacGyver, Breanne McCullough",Mythology,Applewood Books,1986,"('Breanne McCullough', 'Maxwell MacGyver')","Breanne McCullough, Maxwell MacGyver"
21180,Recovery,Man Medhurst,Metafiction,Book Works,2022,"('Man Medhurst',)",Man Medhurst
21526,Max Payne,"Al Wunsch, Kristofer Hermann",Textbook,Ace Books,2010,"('Al Wunsch', 'Kristofer Hermann')","Al Wunsch, Kristofer Hermann"
21172,A Catskill Eagle,Colin Braun,Mystery,Pantheon Books at Random House,2017,"('Colin Braun',)",Colin Braun
21556,Django Unchained,Moses Douglas,Legend,Bloomsbury Publishing Plc,2008,"('Moses Douglas',)",Moses Douglas
21120,I Sing the Body Electric,"Breanne McCullough, Maxwell MacGyver",Horror,Newnes,2021,"('Breanne McCullough', 'Maxwell MacGyver')","Breanne McCullough, Maxwell MacGyver"
21109,Happy Nation,Mitchell Kerluke,Biography/Autobiography,T & T Clark,1991,"('Mitchell Kerluke',)",Mitchell Kerluke
21543,Pokémon Ultra Moon,Napoleon Bernhard,Short story,HarperTrophy,1985,"('Napoleon Bernhard',)",Napoleon Bernhard
21575,Star Wars: Episode IX – The Rise of Skywalker,"Ligia Quitzon, Erick Medhurst MD",Tall tale,Voyager Books,2021,"('Erick Medhurst MD', 'Ligia Quitzon')","Erick Medhurst MD, Ligia Quitzon"
