id,title,author,genre,publisher,year,author_set,author_set_name
18892,The Wonderful 101,Fr. Jeremiah Larson,Humor,Paulist Press,1996,"('Fr. Jeremiah Larson',)",Fr. Jeremiah Larson
19464,BioShock Infinite,Stephen Goodwin,Metafiction,Dalkey Archive Press,2001,"('Stephen Goodwin',)",Stephen Goodwin
19388,Raiders of the Lost Ark,Frankie Vandervort,Humor,Newnes,1981,"('Frankie Vandervort',)",Frankie Vandervort
19021,Time To Murder And Create,Gov. Luella Konopelski,Short story,Bantam Books,1986,"('Gov. Luella Konopelski',)",Gov. Luella Konopelski
18863,Let Us Now Praise Famous Men,Lorean Koch,Legend,Black Dog Publishing,2022,"('Lorean Koch',)",Lorean Koch
19069,Blithe Spirit,"Thurman Bruen, Homer Lebsack",Comic/Graphic Novel,Tarpaulin Sky Press,2002,"('Homer Lebsack', 'Thurman Bruen')","Homer Lebsack, Thurman Bruen"
19046,Super Mario World,Keneth Crist,Fanfiction,NavPress,1929,"('Keneth Crist',)",Keneth Crist
19105,Number the Stars,Bruno Beer,Biography/Autobiography,Reed Elsevier,1999,"('Bruno Beer',)",Bruno Beer
19335,The Sixth Sense,Chante Stamm,Realistic fiction,Mark Batty Publisher,2025,"('Chante Stamm',)",Chante Stamm
19284,As I Lay Dying,"Collette Zieme Esq., Leone Ondricka IV",Speech,Etruscan Press,1994,"('Collette Zieme Esq.', 'Leone Ondricka IV')","Collette Zieme Esq., Leone Ondricka IV"
18979,Jagged Little Pill,The Hon. Mac Thiel,Fantasy,Parachute Publishing,2015,"('The Hon. Mac Thiel',)",The Hon. Mac Thiel
18882,Thief II,Lynwood Rau,Science fiction,Velazquez Press,1981,"('Lynwood Rau',)",Lynwood Rau
18885,Blade Runner 2049,Mrs. Loris McDermott,Western,Horizon Scientific Press,2020,"('Mrs. Loris McDermott',)",Mrs. Loris McDermott
18923,La La Land,Dinah Anderson,Suspense/Thriller,Mainstream Publishing,1973,"('Dinah Anderson',)",Dinah Anderson
19563,Dial M for Murder,Arlinda Huel,Crime/Detective,Harvard University Press,1991,"('Arlinda Huel',)",Arlinda Huel
19549,Their Greatest Hits (1971–1975),Felix Rice IV,Narrative nonfiction,Bantam Spectra,2016,"('Felix Rice IV',)",Felix Rice IV
19355,The Legend of Zelda: Breath of the Wild,"Alan O'Kon, Amb. Erline Funk",Humor,Unfinished Monument Press,1983,"(""Alan O'Kon"", 'Amb. Erline Funk')","Alan O'Kon, Amb. Erline Funk"
18887,21,"Alan O'Kon, Amb. Erline Funk",Mystery,Bella Books,2025,"(""Alan O'Kon"", 'Amb. Erline Funk')","Alan O'Kon, Amb. Erline Funk"
19367,An Evil Cradling,Prof. Anastacia Howe,Mythopoeia,Gay Men's Press,1976,"('Prof. Anastacia Howe',)",Prof. Anastacia Howe
19014,Daydream,Fr. Jeremiah Larson,Essay,New Village Press,2022,"('Fr. Jeremiah Larson',)",Fr. Jeremiah Larson
19399,A Monstrous Regiment of Women,Bruno Beer,Reference book,New Directions Publishing,1990,"('Bruno Beer',)",Bruno Beer
19395,Star Wars,Lyda Terry,Fantasy,Basic Books,2017,"('Lyda Terry',)",Lyda Terry
19420,Doom II,Kari Wiegand,Mystery,Chambers Harrap,2023,"('Kari Wiegand',)",Kari Wiegand
19321,Call of Duty: Black Ops III,Chantelle McLaughlin,Fable,Ladybird Books,2008,"('Chantelle McLaughlin',)",Chantelle McLaughlin
19128,The Needle's Eye,Annabell Block Ret.,Metafiction,Borgo Press,2019,"('Annabell Block Ret.',)",Annabell Block Ret.
19293,The Bridge on the River Kwai,Arianne Beier,Fanfiction,Gefen Publishing House,1990,"('Arianne Beier',)",Arianne Beier
19470,An Instant In The Wind,"Erick Dooley I, Morton Medhurst",Fiction narrative,Medknow Publications,2001,"('Erick Dooley I', 'Morton Medhurst')","Erick Dooley I, Morton Medhurst"
18877,Pokémon: Let's Go Eevee!,Darwin Goodwin,Fairy tale,Edupedia Publications,1989,"('Darwin Goodwin',)",Darwin Goodwin
19053,A Glass of Blessings,"Sam Langosh, Charlie Labadie LLD",Mythopoeia,Mapin Publishing,2006,"('Charlie Labadie LLD', 'Sam Langosh')","Charlie Labadie LLD, Sam Langosh"
19567,Chinatown,"Fr. Kacy Reilly, Carisa Blick",Fairy tale,Shoemaker & Hoard Publishers,1977,"('Carisa Blick', 'Fr. Kacy Reilly')","Carisa Blick, Fr. Kacy Reilly"
19378,The Wind's Twelve Quarters,Carlton Stanton,Historical fiction,Emerald Group Publishing,2019,"('Carlton Stanton',)",Carlton Stanton
19368,Star Wars: Episode II – Attack of the Clones,Rob Veum,Fantasy,HMSO,2001,"('Rob Veum',)",Rob Veum
19546,The Sting,Stephen Goodwin,Fairy tale,Bantam Books,1978,"('Stephen Goodwin',)",Stephen Goodwin
19059,Pokémon White,"Jenniffer Greenholt, Chantelle McLaughlin, Amos Schaden VM, Awilda Sauer Sr.",Metafiction,Emerald Group Publishing,1995,"('Amos Schaden VM', 'Awilda Sauer Sr.', 'Chantelle McLaughlin', 'Jenniffer Greenholt')","Amos Schaden VM, Awilda Sauer Sr., Chantelle McLaughlin, Jenniffer Greenholt"
19557,Mario Kart 8,Lanita MacGyver,Historical fiction,Naiad Press,2008,"('Lanita MacGyver',)",Lanita MacGyver
19429,Pokémon Crystal,"Msgr. Frances Fritsch, Rudy Wisozk, Elijah Bernhard",Historical fiction,J. M. Dent,1991,"('Elijah Bernhard', 'Msgr. Frances Fritsch', 'Rudy Wisozk')","Elijah Bernhard, Msgr. Frances Fritsch, Rudy Wisozk"
19305,To Your Scattered Bodies Go,Msgr. Seema Koss,Humor,,1990,"('Msgr. Seema Koss',)",Msgr. Seema Koss
19052,"The World, the Flesh and the Devil",Loreta Thompson,Mystery,Fearless Books,2007,"('Loreta Thompson',)",Loreta Thompson
19301,Shutter Island,Frankie Vandervort,Mystery,HarperTrophy,2002,"('Frankie Vandervort',)",Frankie Vandervort
18862,Mario Kart 8 Deluxe,Kristen Wolff,Classic,Mapin Publishing,2025,"('Kristen Wolff',)",Kristen Wolff
18938,The Godfather,Msgr. Seema Koss,Realistic fiction,Sidgwick & Jackson,2006,"('Msgr. Seema Koss',)",Msgr. Seema Koss
19421,Team Fortress Classic,Ms. Jenee Mann,Mythology,Unfinished Monument Press,2017,"('Ms. Jenee Mann',)",Ms. Jenee Mann
19192,Desperados III,Ms. Numbers Kris,Fable,Harvill Press at Random House,2018,"('Ms. Numbers Kris',)",Ms. Numbers Kris
18904,Consider the Lilies,Delma Crooks,Historical fiction,,2006,"('Delma Crooks',)",Delma Crooks
18910,There Will Be Blood,Ms. Jenee Mann,Classic,E. P. Dutton,1979,"('Ms. Jenee Mann',)",Ms. Jenee Mann
18994,Fame Is the Spur,Joline Nitzsche CPA,Narrative nonfiction,Gay Men's Press,1953,"('Joline Nitzsche CPA',)",Joline Nitzsche CPA
19412,Twelve Monkeys,Yu Gislason,Mystery,Harvest House,1994,"('Yu Gislason',)",Yu Gislason
19039,Call of Duty: World at War,Tabetha Fisher,Tall tale,Ace Books,2026,"('Tabetha Fisher',)",Tabetha Fisher
18845,Time of our Darkness,Randall Brakus,Western,Book League of America,1991,"('Randall Brakus',)",Randall Brakus
18977,Tender Is the Night,"Elijah Bernhard, Rudy Wisozk, Msgr. Frances Fritsch",Classic,Gaspereau Press,2006,"('Elijah Bernhard', 'Msgr. Frances Fritsch', 'Rudy Wisozk')","Elijah Bernhard, Msgr. Frances Fritsch, Rudy Wisozk"
19467,Ego Dominus Tuus,"Elliott Lowe, Jessenia Macejkovic",Comic/Graphic Novel,G. P. Putnam's Sons,1994,"('Elliott Lowe', 'Jessenia Macejkovic')","Elliott Lowe, Jessenia Macejkovic"
19218,The Wall,"Lawerence Collins, Rocio Cremin",Tall tale,Palgrave Macmillan,2011,"('Lawerence Collins', 'Rocio Cremin')","Lawerence Collins, Rocio Cremin"
18919,Many Waters,Mr. Era Olson,Fable,Ten Speed Press,2023,"('Mr. Era Olson',)",Mr. Era Olson
19450,I Will Fear No Evil,Travis Moore,Crime/Detective,Cisco Press,2008,"('Travis Moore',)",Travis Moore
19543,The Treasure of the Sierra Madre,"Son Mueller, Milton Graham",Metafiction,Indiana University Press,1966,"('Milton Graham', 'Son Mueller')","Milton Graham, Son Mueller"
18926,System Shock,Cathy Kovacek PhD,Historical fiction,Tachyon Publications,1978,"('Cathy Kovacek PhD',)",Cathy Kovacek PhD
19001,The Legend of Zelda: Ocarina of Time,Elvin Hagenes,Legend,Bowes & Bowes,1989,"('Elvin Hagenes',)",Elvin Hagenes
19580,Django Unchained,The Hon. Shannan Goodwin,Fiction in verse,Darakwon Press,2023,"('The Hon. Shannan Goodwin',)",The Hon. Shannan Goodwin
19228,Super Mario Bros. 3,Msgr. Jorge Osinski,Realistic fiction,Dalkey Archive Press,2016,"('Msgr. Jorge Osinski',)",Msgr. Jorge Osinski
18953,Metropolis,"Awilda Sauer Sr., Amos Schaden VM, Jenniffer Greenholt",Textbook,Sidgwick & Jackson,1980,"('Amos Schaden VM', 'Awilda Sauer Sr.', 'Jenniffer Greenholt')","Amos Schaden VM, Awilda Sauer Sr., Jenniffer Greenholt"
19231,Call of Duty,"Garfield Blick, Olin Windler, Denisha Cassin",Fiction in verse,Orchard Books,2008,"('Denisha Cassin', 'Garfield Blick', 'Olin Windler')","Denisha Cassin, Garfield Blick, Olin Windler"
19061,Mass Effect,Cortez Schmitt,Short story,Ten Speed Press,1988,"('Cortez Schmitt',)",Cortez Schmitt
19100,Hacksaw Ridge,Edie Conroy,Mythopoeia,Booktrope,2019,"('Edie Conroy',)",Edie Conroy
18844,Hybrid Theory,Raul Roob III,Suspense/Thriller,Schocken Books,2021,"('Raul Roob III',)",Raul Roob III
19316,Unweaving the Rainbow,Hong Ratke,Fairy tale,Focal Press,2026,"('Hong Ratke',)",Hong Ratke
18840,Monster Hunter: World,Cathy Kovacek PhD,Historical fiction,Hodder Headline,2010,"('Cathy Kovacek PhD',)",Cathy Kovacek PhD
19493,The Witcher 3: Wild Hunt,Lynn Runte,Speech,Blackie and Son Limited,2024,"('Lynn Runte',)",Lynn Runte
19242,Half-Life: Blue Shift,Delbert Littel,Tall tale,Bloodaxe Books,1989,"('Delbert Littel',)",Delbert Littel
19146,Like a Virgin,Colby Williamson III,Mythology,Indiana University Press,1982,"('Colby Williamson III',)",Colby Williamson III
19383,Toy Story,"Stefan Carter Esq., Broderick Lebsack",Fanfiction,Darakwon Press,1989,"('Broderick Lebsack', 'Stefan Carter Esq.')","Broderick Lebsack, Stefan Carter Esq."
19279,Moab Is My Washpot,Fr. Carmen Kerluke,Fantasy,Ian Allan Publishing,1981,"('Fr. Carmen Kerluke',)",Fr. Carmen Kerluke
19393,Crysis,Alfonzo Hilpert,Textbook,Reed Elsevier,2015,"('Alfonzo Hilpert',)",Alfonzo Hilpert
19513,Pokémon Silver,Aldo White,Speech,Hamish Hamilton,2009,"('Aldo White',)",Aldo White
19062,Judgment at Nuremberg,"Clementina Dicki, Matthew Stark, Ocie Barton, Stacy Quitzon",Comic/Graphic Novel,Gay Men's Press,2000,"('Clementina Dicki', 'Matthew Stark', 'Ocie Barton', 'Stacy Quitzon')","Clementina Dicki, Matthew Stark, Ocie Barton, Stacy Quitzon"
19034,Chinatown,"Fr. Kacy Reilly, Carisa Blick",Fairy tale,Happy House,1982,"('Carisa Blick', 'Fr. Kacy Reilly')","Carisa Blick, Fr. Kacy Reilly"
19235,Wolfenstein 3D,"Crysta Armstrong, Salvador D'Amore",Comic/Graphic Novel,Bowes & Bowes,2020,"('Crysta Armstrong', ""Salvador D'Amore"")","Crysta Armstrong, Salvador D'Amore"
19178,In Dubious Battle,Elvin Hagenes,Realistic fiction,Etruscan Press,2022,"('Elvin Hagenes',)",Elvin Hagenes
19065,Pokémon White 2,Sen. Justin Haley,Western,Signet Books,1993,"('Sen. Justin Haley',)",Sen. Justin Haley
19433,Hearthstone,"Andra Reilly, Keneth Crist",Legend,Focal Press,2009,"('Andra Reilly', 'Keneth Crist')","Andra Reilly, Keneth Crist"
19283,Fortnite,Sung Lindgren,Science fiction,UCL Press,1978,"('Sung Lindgren',)",Sung Lindgren
19306,Good Will Hunting,Patience Kautzer,Folklore,Vintage Books,2006,"('Patience Kautzer',)",Patience Kautzer
19278,Command & Conquer: Generals - Zero Hour,Msgr. Dewitt Olson,Mystery,University of Michigan Press,1891,"('Msgr. Dewitt Olson',)",Msgr. Dewitt Olson
19170,The Kid,"Raye Watsica, Jenice Bartell",Fantasy,Bella Books,2024,"('Jenice Bartell', 'Raye Watsica')","Jenice Bartell, Raye Watsica"
19024,Of Mice and Men,Roni Davis,Textbook,Mascot Books,1997,"('Roni Davis',)",Roni Davis
18902,Some Like It Hot,"Benedict Stark, Thu Lesch, Buddy Ward",Metafiction,New Directions Publishing,2024,"('Benedict Stark', 'Buddy Ward', 'Thu Lesch')","Benedict Stark, Buddy Ward, Thu Lesch"
19269,Oldboy,Fr. Kacy Reilly,Classic,Imperial War Museum,1976,"('Fr. Kacy Reilly',)",Fr. Kacy Reilly
19439,A Summer Bird-Cage,Margarita Dietrich,Crime/Detective,Breslov Research Institute,2024,"('Margarita Dietrich',)",Margarita Dietrich
18922,Super Mario Bros. 2,"Arlie Stiedemann, Simona O'Reilly",Fiction in verse,Shire Books,2011,"('Arlie Stiedemann', ""Simona O'Reilly"")","Arlie Stiedemann, Simona O'Reilly"
19159,Command & Conquer: Red Alert,Carolyne West,Historical fiction,Black Library,1951,"('Carolyne West',)",Carolyne West
19066,The Doors of Perception,Demetria Lebsack,Classic,Macmillan Publishers,2003,"('Demetria Lebsack',)",Demetria Lebsack
19457,The Line of Beauty,Birgit Ryan Sr.,Horror,Marion Boyars Publishers,2021,"('Birgit Ryan Sr.',)",Birgit Ryan Sr.
19553,Paths of Glory,Joline Nitzsche CPA,Classic,Zondervan,1980,"('Joline Nitzsche CPA',)",Joline Nitzsche CPA
19366,Metroid Prime 2: Echoes,Andra Reilly,Metafiction,Ballantine Books,1979,"('Andra Reilly',)",Andra Reilly
19322,The Immaculate Collection,Dinah Anderson,Legend,Borgo Press,2020,"('Dinah Anderson',)",Dinah Anderson
19460,The Elephant Man,Fredric Kris VM,Short story,Brill Publishers,1897,"('Fredric Kris VM',)",Fredric Kris VM
18935,Firewatch,Sen. Justin Haley,Fiction narrative,,1930,"('Sen. Justin Haley',)",Sen. Justin Haley
19158,Call of Duty: Modern Warfare 3,Deanne Cummerata,Classic,McFarland & Company,2026,"('Deanne Cummerata',)",Deanne Cummerata
19226,"Those Barren Leaves, Thrones, Dominations","Crysta Armstrong, Salvador D'Amore",Fairy tale,Tate Publishing & Enterprises,1981,"('Crysta Armstrong', ""Salvador D'Amore"")","Crysta Armstrong, Salvador D'Amore"
19351,Forrest Gump,Efren Bayer V,Fairy tale,Berkley Books,1999,"('Efren Bayer V',)",Efren Bayer V
19198,Half-Life 2: Episode One,"Maynard Strosin CPA, Rossana Koelpin, Normand Walter",Science fiction,Heyday Books,1977,"('Maynard Strosin CPA', 'Normand Walter', 'Rossana Koelpin')","Maynard Strosin CPA, Normand Walter, Rossana Koelpin"
19031,The Godfather: Part II,Delbert Littel,Fable,Penguin Books,1982,"('Delbert Littel',)",Delbert Littel
19583,Recovery,"Alphonso Bednar MD, Vanna Hauck LLD",Historical fiction,University of Alaska Press,1987,"('Alphonso Bednar MD', 'Vanna Hauck LLD')","Alphonso Bednar MD, Vanna Hauck LLD"
18929,The Other Side of Silence,Arianne Beier,Western,Apress,1995,"('Arianne Beier',)",Arianne Beier
19045,Half-Life,"Andra Reilly, Tabetha Fisher",Fiction in verse,Charles Scribner's Sons,1987,"('Andra Reilly', 'Tabetha Fisher')","Andra Reilly, Tabetha Fisher"
19193,Call of Duty 4: Modern Warfare,Nichole Wiza,Mythopoeia,Parachute Publishing,1980,"('Nichole Wiza',)",Nichole Wiza
19478,The Dark Knight,Prof. Jason Breitenberg,Fantasy,Caister Academic Press,,"('Prof. Jason Breitenberg',)",Prof. Jason Breitenberg
19454,The Intouchables,Ali Sanford,Metafiction,HarperCollins,1982,"('Ali Sanford',)",Ali Sanford
19194,Super Smash Bros. Ultimate,Jasper Bogisich,Western,New Directions Publishing,1955,"('Jasper Bogisich',)",Jasper Bogisich
19564,Max Payne 2: The Fall of Max Payne,"Sang Ratke III, Millard Murphy, Graig Murazik",Tall tale,SAGE Publications,2020,"('Graig Murazik', 'Millard Murphy', 'Sang Ratke III')","Graig Murazik, Millard Murphy, Sang Ratke III"
19280,Metallica,Tiffani O'Keefe JD,Mystery,Velazquez Press,1989,"(""Tiffani O'Keefe JD"",)",Tiffani O'Keefe JD
19423,The Moving Toyshop,Nathalie Rempel,Mythopoeia,Leaf Books,1988,"('Nathalie Rempel',)",Nathalie Rempel
19102,LittleBigPlanet,Eugenio Crooks,Comic/Graphic Novel,Penguin Books,2024,"('Eugenio Crooks',)",Eugenio Crooks
19072,The Grapes of Wrath,"Ms. Chris Paucek, Fr. Jeremiah Larson",Fable,Penguin Books,1978,"('Fr. Jeremiah Larson', 'Ms. Chris Paucek')","Fr. Jeremiah Larson, Ms. Chris Paucek"
19468,A Scanner Darkly,Aldo White,Historical fiction,Kessinger Publishing,1979,"('Aldo White',)",Aldo White
18846,Brütal Legend,Preston Hyatt,Horror,Shuter & Shooter Publishers,2000,"('Preston Hyatt',)",Preston Hyatt
19287,O Pioneers!,"Broderick Lebsack, Stefan Carter Esq.",Fanfiction,Mandrake Press,1995,"('Broderick Lebsack', 'Stefan Carter Esq.')","Broderick Lebsack, Stefan Carter Esq."
19089,Kid Icarus,Birgit Ryan Sr.,Fiction narrative,Target Books,1982,"('Birgit Ryan Sr.',)",Birgit Ryan Sr.
19182,Endless Night,Rebecca Torp,Mystery,Adis International,1997,"('Rebecca Torp',)",Rebecca Torp
19508,Pokémon Moon,Vanessa Haley,Classic,Sidgwick & Jackson,2014,"('Vanessa Haley',)",Vanessa Haley
19375,Crysis,Alfonzo Hilpert,Textbook,Canongate Books,2010,"('Alfonzo Hilpert',)",Alfonzo Hilpert
18879,Bad,"Claudio Gleason, Antonio Hettinger",Fairy tale,Chick Publications,1975,"('Antonio Hettinger', 'Claudio Gleason')","Antonio Hettinger, Claudio Gleason"
19394,High School Musical 2,"Terica Sanford, Ursula O'Connell",Fantasy,Athabasca University Press,2015,"('Terica Sanford', ""Ursula O'Connell"")","Terica Sanford, Ursula O'Connell"
19219,Wii Music,Asa Rogahn,Horror,Taunton Press,2017,"('Asa Rogahn',)",Asa Rogahn
19092,Amadeus,Bruna Skiles,Fiction narrative,Bloomsbury Publishing Plc,1847,"('Bruna Skiles',)",Bruna Skiles
19149,That Hideous Strength,Eli Okuneva DC,Tall tale,Target Books,2002,"('Eli Okuneva DC',)",Eli Okuneva DC
19266,The Big Lebowski,Donn Jaskolski,Classic,Harcourt Trade Publishers,2021,"('Donn Jaskolski',)",Donn Jaskolski
19006,Monty Python and the Holy Grail,Winter Anderson LLD,Folklore,Atheneum Publishers,2009,"('Winter Anderson LLD',)",Winter Anderson LLD
19140,"If Not Now, When?",Luisa Boehm,Horror,Gaspereau Press,2009,"('Luisa Boehm',)",Luisa Boehm
19172,Françoise Sagan,Maynard Bartoletti Ret.,Comic/Graphic Novel,Manor House Publishing,1988,"('Maynard Bartoletti Ret.',)",Maynard Bartoletti Ret.
19108,The Eminem Show,Juliette Abbott,Fiction in verse,Black Library,2007,"('Juliette Abbott',)",Juliette Abbott
19036,The Lord of the Rings: The Two Towers,Joshua Hamill II,Realistic fiction,McGraw-Hill Education,2004,"('Joshua Hamill II',)",Joshua Hamill II
19016,Die Hard,"Ernesto Jaskolski, Homer Lebsack",Biography/Autobiography,Bloomsbury Publishing Plc,2006,"('Ernesto Jaskolski', 'Homer Lebsack')","Ernesto Jaskolski, Homer Lebsack"
19047,All the King's Men,"Mrs. Hung Runolfsson, Tanja Ferry",Mystery,NavPress,2020,"('Mrs. Hung Runolfsson', 'Tanja Ferry')","Mrs. Hung Runolfsson, Tanja Ferry"
19346,Commandos 3: Destination Berlin,Stuart Torphy,Legend,Bison Books,2001,"('Stuart Torphy',)",Stuart Torphy
18936,Frequent Hearses,Lean Daugherty,Fairy tale,Marshall Cavendish,2005,"('Lean Daugherty',)",Lean Daugherty
19360,Breakfast in America,"Jenniffer Greenholt, Awilda Sauer Sr., Amos Schaden VM",Western,Dalkey Archive Press,1989,"('Amos Schaden VM', 'Awilda Sauer Sr.', 'Jenniffer Greenholt')","Amos Schaden VM, Awilda Sauer Sr., Jenniffer Greenholt"
19336,Prisoners,"Denisha Cassin, Garfield Blick, Olin Windler",Mythopoeia,Manning Publications,1982,"('Denisha Cassin', 'Garfield Blick', 'Olin Windler')","Denisha Cassin, Garfield Blick, Olin Windler"
19248,Sunset Blvd.,"Homer Lebsack, Ernesto Jaskolski",Mythopoeia,Brimstone Press,1993,"('Ernesto Jaskolski', 'Homer Lebsack')","Ernesto Jaskolski, Homer Lebsack"
19043,Goodfellas,Belkis Rolfson,Western,Bloodaxe Books,1995,"('Belkis Rolfson',)",Belkis Rolfson
19230,Super Mario Odyssey,Tony O'Hara,Humor,David & Charles,1989,"(""Tony O'Hara"",)",Tony O'Hara
19037,Half-Life 2,Pres. Mathilda Lebsack,Fairy tale,McClelland and Stewart,1979,"('Pres. Mathilda Lebsack',)",Pres. Mathilda Lebsack
19320,The Proper Study,Carolyne West,Horror,St. Martin's Press,1993,"('Carolyne West',)",Carolyne West
19532,L.A. Noire,Evelyne Predovic,Science fiction,Focal Press,2024,"('Evelyne Predovic',)",Evelyne Predovic
19531,Spice,"Alan O'Kon, Amb. Erline Funk",Mythopoeia,Bowes & Bowes,1911,"(""Alan O'Kon"", 'Amb. Erline Funk')","Alan O'Kon, Amb. Erline Funk"
19275,The Cricket on the Hearth,"Hyo Hyatt MD, Penney Miller, Edison Ward VM",Comic/Graphic Novel,Etruscan Press,2021,"('Edison Ward VM', 'Hyo Hyatt MD', 'Penney Miller')","Edison Ward VM, Hyo Hyatt MD, Penney Miller"
19035,Intouchables,"Awilda Sauer Sr., Amos Schaden VM, Chantelle McLaughlin, Jenniffer Greenholt",Textbook,Anova Books,2017,"('Amos Schaden VM', 'Awilda Sauer Sr.', 'Chantelle McLaughlin', 'Jenniffer Greenholt')","Amos Schaden VM, Awilda Sauer Sr., Chantelle McLaughlin, Jenniffer Greenholt"
19236,Fargo,"Heath Mayer, Ms. Elwood Kuhlman",Fiction in verse,Atlantic Books,2003,"('Heath Mayer', 'Ms. Elwood Kuhlman')","Heath Mayer, Ms. Elwood Kuhlman"
19537,Nectar in a Sieve,"Salvador D'Amore, Crysta Armstrong",Fiction narrative,Simon & Schuster,1961,"('Crysta Armstrong', ""Salvador D'Amore"")","Crysta Armstrong, Salvador D'Amore"
19232,Mega Man,Hosea Monahan,Horror,D. Appleton & Company,1939,"('Hosea Monahan',)",Hosea Monahan
18917,V for Vendetta,Patty Borer,Narrative nonfiction,Hamish Hamilton,1981,"('Patty Borer',)",Patty Borer
19110,Kirby's Epic Yarn,"Stacy Quitzon, Matthew Stark, Stephen Goodwin, Ocie Barton",Fiction narrative,Salt Publishing,2003,"('Matthew Stark', 'Ocie Barton', 'Stacy Quitzon', 'Stephen Goodwin')","Matthew Stark, Ocie Barton, Stacy Quitzon, Stephen Goodwin"
19251,Bridge over Troubled Water,"Jim Renner, Iliana Nicolas, Jerold Armstrong JD, Zelma Rempel, Rev. Justin MacGyver, Rev. Susanna Christiansen",Fiction narrative,Pavilion Books,2000,"('Iliana Nicolas', 'Jerold Armstrong JD', 'Jim Renner', 'Rev. Justin MacGyver', 'Rev. Susanna Christiansen', 'Zelma Rempel')","Iliana Nicolas, Jerold Armstrong JD, Jim Renner, Rev. Justin MacGyver, Rev. Susanna Christiansen, Zelma Rempel"
19477,Kingdom Hearts II,Chet Runolfsdottir,Legend,Cisco Press,1928,"('Chet Runolfsdottir',)",Chet Runolfsdottir
18951,Mass Effect 3,Msgr. Doyle Koch,Essay,McFarland & Company,2012,"('Msgr. Doyle Koch',)",Msgr. Doyle Koch
19586,Death Be Not Proud,Mrs. Loris McDermott,Fiction narrative,Cengage Learning,1986,"('Mrs. Loris McDermott',)",Mrs. Loris McDermott
18857,The Great Escape,Amb. Debora Lubowitz,Reference book,G-Unit Books,2006,"('Amb. Debora Lubowitz',)",Amb. Debora Lubowitz
19417,Led Zeppelin IV,Sen. Jerrell Mills,Short story,Chatto and Windus,2008,"('Sen. Jerrell Mills',)",Sen. Jerrell Mills
19071,This Lime Tree Bower,"Miss Kieth Kautzer, Takako Streich, Deangelo Hammes",Essay,Etruscan Press,2025,"('Deangelo Hammes', 'Miss Kieth Kautzer', 'Takako Streich')","Deangelo Hammes, Miss Kieth Kautzer, Takako Streich"
18958,Perfect Dark,Chante Stamm,Biography/Autobiography,Fairview Press,2016,"('Chante Stamm',)",Chante Stamm
19289,(What's the Story) Morning Glory?,Hyacinth Shields IV,Suspense/Thriller,United States Government Publishing Office,2024,"('Hyacinth Shields IV',)",Hyacinth Shields IV
19151,Quo Vadis,Erma Hansen MD,Humor,University of Michigan Press,2007,"('Erma Hansen MD',)",Erma Hansen MD
19163,The Gold Rush,Jann Leannon,Humor,Berkley Books,1995,"('Jann Leannon',)",Jann Leannon
19309,Platoon,Ezequiel Stehr IV,Comic/Graphic Novel,Kessinger Publishing,1985,"('Ezequiel Stehr IV',)",Ezequiel Stehr IV
19578,Inception,"Collette Zieme Esq., Leone Ondricka IV",Tall tale,Oberon Books,,"('Collette Zieme Esq.', 'Leone Ondricka IV')","Collette Zieme Esq., Leone Ondricka IV"
19411,Pong,"Claudio Gleason, Antonio Hettinger",Tall tale,Gefen Publishing House,1998,"('Antonio Hettinger', 'Claudio Gleason')","Antonio Hettinger, Claudio Gleason"
19133,WarioWare: Touched!,"Jerold Armstrong JD, Iliana Nicolas, Zelma Rempel, Rev. Susanna Christiansen, Rev. Justin MacGyver, Jim Renner",Fiction in verse,Reed Publishing,1987,"('Iliana Nicolas', 'Jerold Armstrong JD', 'Jim Renner', 'Rev. Justin MacGyver', 'Rev. Susanna Christiansen', 'Zelma Rempel')","Iliana Nicolas, Jerold Armstrong JD, Jim Renner, Rev. Justin MacGyver, Rev. Susanna Christiansen, Zelma Rempel"
19297,Some Buried Caesar,Odessa Hartmann,Fable,Sams Publishing,1998,"('Odessa Hartmann',)",Odessa Hartmann
19096,Batman: Arkham Asylum,Jeffrey Cassin,Reference book,Heyday Books,2002,"('Jeffrey Cassin',)",Jeffrey Cassin
19352,Commandos: Behind Enemy Lines,Rebecca Torp,Fantasy,Boydell & Brewer,2005,"('Rebecca Torp',)",Rebecca Torp
18988,Se7en,Kimi Pacocha,Fanfiction,SAGE Publications,1980,"('Kimi Pacocha',)",Kimi Pacocha
19410,Flashdance: Original Soundtrack from the Motion Picture,Delbert Emmerich II,Realistic fiction,Ace Books,2020,"('Delbert Emmerich II',)",Delbert Emmerich II
18925,La La Land,Dinah Anderson,Suspense/Thriller,Seagull Books,1993,"('Dinah Anderson',)",Dinah Anderson
18847,Diablo,Frankie Vandervort,Short story,Chambers Harrap,0,"('Frankie Vandervort',)",Frankie Vandervort
19582,The Princess Bride,"Darnell Lakin, Tandra Ebert",Historical fiction,Marshall Pickering,2001,"('Darnell Lakin', 'Tandra Ebert')","Darnell Lakin, Tandra Ebert"
19548,Legend: The Best of Bob Marley & The Wailers,Fr. Jeremiah Larson,Metafiction,Anvil Press Poetry,2006,"('Fr. Jeremiah Larson',)",Fr. Jeremiah Larson
19430,Portal 2,Chante Stamm,Fairy tale,University of Akron Press,1866,"('Chante Stamm',)",Chante Stamm
