id,title,author,genre,publisher,year,author_set,author_set_name
21743,Born in the U.S.A.,Rep. Vern Turcotte,Comic/Graphic Novel,Vintage Books,2020,"('Rep. Vern Turcotte',)",Rep. Vern Turcotte
21574,Hysteria,"Lamar Kautzer, Isabelle Boehm, Raymundo Aufderhar",Suspense/Thriller,Tarpaulin Sky Press,1976,"('Isabelle Boehm', 'Lamar Kautzer', 'Raymundo Aufderhar')","Isabelle Boehm, Lamar Kautzer, Raymundo Aufderhar"
21456,Puyo Puyo Tetris,Latrina Kuphal,Humor,Bowes & Bowes,2023,"('Latrina Kuphal',)",Latrina Kuphal
21680,Pokémon Y,"Mitch Gusikowski, Dylan Upton, Fredda Brekke, Vernice Emard",Science fiction,Boydell & Brewer,1978,"('Dylan Upton', 'Fredda Brekke', 'Mitch Gusikowski', 'Vernice Emard')","Dylan Upton, Fredda Brekke, Mitch Gusikowski, Vernice Emard"
21704,The Green Bay Tree,Lakenya Boyer IV,Folklore,Atheneum Publishers,1976,"('Lakenya Boyer IV',)",Lakenya Boyer IV
21517,Tiger! Tiger!,"Anton Toy, Veronique Carter",Reference book,Athabasca University Press,2024,"('Anton Toy', 'Veronique Carter')","Anton Toy, Veronique Carter"
21373,Halo 3,Shelby Willms IV,Tall tale,Mainstream Publishing,1976,"('Shelby Willms IV',)",Shelby Willms IV
21472,Ricochet,Zoila Christiansen,Speech,City Lights Publishers,1988,"('Zoila Christiansen',)",Zoila Christiansen
21941,Hybrid Theory,"Tomasa Kozey, The Hon. Kylee Rempel",Fable,J. M. Dent,2021,"('The Hon. Kylee Rempel', 'Tomasa Kozey')","The Hon. Kylee Rempel, Tomasa Kozey"
21669,Appetite for Destruction,Lonnie Hilpert,Fiction narrative,Fairview Press,,"('Lonnie Hilpert',)",Lonnie Hilpert
21560,Super Smash Bros. Ultimate,Korey Rice V,Speech,University of California Press,1994,"('Korey Rice V',)",Korey Rice V
21816,O Pioneers!,Myrl Miller,Mythopoeia,Ziff Davis Media,0,"('Myrl Miller',)",Myrl Miller
21856,The Violent Bear It Away,"Alphonso Gulgowski, Mercedez Welch",Short story,Pecan Grove Press,1989,"('Alphonso Gulgowski', 'Mercedez Welch')","Alphonso Gulgowski, Mercedez Welch"
21654,Modern Times,Frederick Klocko CPA,Science fiction,Addison-Wesley,2022,"('Frederick Klocko CPA',)",Frederick Klocko CPA
21715,A Confederacy of Dunces,Zachary Ryan,Metafiction,Bellevue Literary Press,2024,"('Zachary Ryan',)",Zachary Ryan
21837,A Monstrous Regiment of Women,"Lavon Langosh, Msgr. Juan Beer, Garth Heidenreich",Reference book,HarperCollins,2013,"('Garth Heidenreich', 'Lavon Langosh', 'Msgr. Juan Beer')","Garth Heidenreich, Lavon Langosh, Msgr. Juan Beer"
22029,1,Rosann Wolf VM,Short story,Gay Men's Press,2023,"('Rosann Wolf VM',)",Rosann Wolf VM
21498,Chinatown,"Dominque Fisher, Leigh Bednar",Comic/Graphic Novel,Nauka,1997,"('Dominque Fisher', 'Leigh Bednar')","Dominque Fisher, Leigh Bednar"
21523,The Wives of Bath,Jeffry Nolan Ret.,Metafiction,Carlton Publishing Group,1985,"('Jeffry Nolan Ret.',)",Jeffry Nolan Ret.
21886,Unweaving the Rainbow,Reid Rice,Classic,Apress,2012,"('Reid Rice',)",Reid Rice
21807,Dying of the Light,Johnny Russel,Science fiction,Apress,2008,"('Johnny Russel',)",Johnny Russel
21819,Deus Ex,"Kylee Smith, Zoila Christiansen",Metafiction,Libertas Academica,2025,"('Kylee Smith', 'Zoila Christiansen')","Kylee Smith, Zoila Christiansen"
21387,The Marshall Mathers LP,Rossana Cruickshank,Horror,Allen Ltd,1965,"('Rossana Cruickshank',)",Rossana Cruickshank
21316,Commandos 3: Destination Berlin,Terrance Schneider,Narrative nonfiction,Pen and Sword Books,2024,"('Terrance Schneider',)",Terrance Schneider
21765,The Great Escape,Maura Kuvalis DC,Fiction narrative,Blackie and Son Limited,1996,"('Maura Kuvalis DC',)",Maura Kuvalis DC
21310,Gold: Greatest Hits,Jimmie Harvey,Essay,Horizon Scientific Press,1998,"('Jimmie Harvey',)",Jimmie Harvey
21434,PlayerUnknown's Battlegrounds,Jeffry Nolan Ret.,Comic/Graphic Novel,Ellora's Cave,1981,"('Jeffry Nolan Ret.',)",Jeffry Nolan Ret.
22008,"Ah, Wilderness!",Gov. Crystle Klocko,Narrative nonfiction,Carlton Books,2024,"('Gov. Crystle Klocko',)",Gov. Crystle Klocko
21746,Pokémon Crystal,"Haley Nader, Shanta Price",Narrative nonfiction,Pen and Sword Books,1977,"('Haley Nader', 'Shanta Price')","Haley Nader, Shanta Price"
21978,Dial M for Murder,"Alphonso Gulgowski, Mercedez Welch, Josette Nikolaus DC",Classic,Packt Publishing,2004,"('Alphonso Gulgowski', 'Josette Nikolaus DC', 'Mercedez Welch')","Alphonso Gulgowski, Josette Nikolaus DC, Mercedez Welch"
21312,Command & Conquer: Tiberium Alliances,Casey Bode,Fanfiction,Salt Publishing,1980,"('Casey Bode',)",Casey Bode
21584,Se7en,Gov. Crystle Klocko,Crime/Detective,Martinus Nijhoff Publishers,1976,"('Gov. Crystle Klocko',)",Gov. Crystle Klocko
22015,Tirra Lirra by the River,Sean Harvey III,Humor,Eerdmans Publishing,2003,"('Sean Harvey III',)",Sean Harvey III
21678,Desperados III,Pres. Ariel Runte,Mythopoeia,Martinus Nijhoff Publishers,2014,"('Pres. Ariel Runte',)",Pres. Ariel Runte
21638,From Here to Eternity,Teresia Fisher,Mythology,Edupedia Publications,1999,"('Teresia Fisher',)",Teresia Fisher
21370,For a Breath I Tarry,Prof. Remedios Powlowski,Mystery,,1996,"('Prof. Remedios Powlowski',)",Prof. Remedios Powlowski
21607,Life Is Beautiful,"Antione O'Reilly, Josette Nikolaus DC",Fantasy,Oberon Books,1978,"(""Antione O'Reilly"", 'Josette Nikolaus DC')","Antione O'Reilly, Josette Nikolaus DC"
21989,Eyeless in Gaza,Valery Schimmel,Crime/Detective,Pavilion Books,2023,"('Valery Schimmel',)",Valery Schimmel
21782,"Such, Such Were the Joys",Korey Rice V,Legend,Lion Hudson,2007,"('Korey Rice V',)",Korey Rice V
21716,Let Us Now Praise Famous Men,Sook Halvorson,Speech,Cambridge University Press,1970,"('Sook Halvorson',)",Sook Halvorson
21307,Bayonetta 2,Floyd Cassin III,Horror,Bloodaxe Books,2003,"('Floyd Cassin III',)",Floyd Cassin III
21404,Pokémon Pearl,Julia Bartoletti,Realistic fiction,Adis International,1990,"('Julia Bartoletti',)",Julia Bartoletti
21333,12 Years a Slave,"Jon Hettinger DVM, Randal McCullough, Benedict Steuber",Fiction in verse,Carcanet Press,1976,"('Benedict Steuber', 'Jon Hettinger DVM', 'Randal McCullough')","Benedict Steuber, Jon Hettinger DVM, Randal McCullough"
21315,That Good Night,"Korey Rice V, Rico Zemlak",Mythology,NavPress,1985,"('Korey Rice V', 'Rico Zemlak')","Korey Rice V, Rico Zemlak"
21366,The Godfather: Part II,Miss Wade Lebsack,Suspense/Thriller,Hawthorne Books,1998,"('Miss Wade Lebsack',)",Miss Wade Lebsack
22040,Everything is Illuminated,Alec Ziemann,Folklore,Charles Scribner's Sons,2002,"('Alec Ziemann',)",Alec Ziemann
21717,The Stars' Tennis Balls,Antonio Lindgren,Classic,Naiad Press,1852,"('Antonio Lindgren',)",Antonio Lindgren
21880,Castle Crashers,Prof. Remedios Powlowski,Fiction narrative,Kodansha,2006,"('Prof. Remedios Powlowski',)",Prof. Remedios Powlowski
21367,Platoon,Ms. Kami Prosacco,Tall tale,Black Dog Publishing,1991,"('Ms. Kami Prosacco',)",Ms. Kami Prosacco
21751,F-Zero,Myrtis Corwin,Realistic fiction,Chronicle Books,2010,"('Myrtis Corwin',)",Myrtis Corwin
21515,A Darkling Plain,"Delois Koss, Catrina Roob PhD, Sid Oberbrunner",Legend,Ballantine Books,2010,"('Catrina Roob PhD', 'Delois Koss', 'Sid Oberbrunner')","Catrina Roob PhD, Delois Koss, Sid Oberbrunner"
21791,Star Wars: Episode I – The Phantom Menace,Carroll Schultz,Science fiction,Harper & Brothers,2008,"('Carroll Schultz',)",Carroll Schultz
21318,Infamous,Reuben Mayert,Fairy tale,Chambers Harrap,2015,"('Reuben Mayert',)",Reuben Mayert
21430,True Blue,"Amb. Elia Lebsack, Edmundo Oberbrunner, Bernard Bayer",Fanfiction,Bantam Books,2018,"('Amb. Elia Lebsack', 'Bernard Bayer', 'Edmundo Oberbrunner')","Amb. Elia Lebsack, Bernard Bayer, Edmundo Oberbrunner"
22011,Halo 5: Guardians,"Coy Streich, Keeley Hand, Lela Emard",Horror,D. Appleton & Company,1979,"('Coy Streich', 'Keeley Hand', 'Lela Emard')","Coy Streich, Keeley Hand, Lela Emard"
21907,The Eminem Show,Mrs. Jessie Brekke,Tall tale,Harvill Press at Random House,1983,"('Mrs. Jessie Brekke',)",Mrs. Jessie Brekke
21594,Down to a Sunless Sea,Rico Zemlak,Reference book,Adis International,2024,"('Rico Zemlak',)",Rico Zemlak
21768,The Joshua Tree,Pres. Donya West,Legend,Penguin Books,2021,"('Pres. Donya West',)",Pres. Donya West
21603,Amadeus,Beatris Upton,Tall tale,Sidgwick & Jackson,1979,"('Beatris Upton',)",Beatris Upton
21350,Mass Effect,Sanjuana Bernier,Historical fiction,Reed Publishing,1978,"('Sanjuana Bernier',)",Sanjuana Bernier
21400,The Soldier's Art,Pres. Shana Block,Fable,Leaf Books,1980,"('Pres. Shana Block',)",Pres. Shana Block
21786,Donnie Darko,Quintin O'Kon,Horror,Pantheon Books at Random House,1998,"(""Quintin O'Kon"",)",Quintin O'Kon
21652,To a God Unknown,"Amb. Elia Lebsack, Bernard Bayer, Jerry Cormier, Edmundo Oberbrunner",Legend,Left Book Club,1986,"('Amb. Elia Lebsack', 'Bernard Bayer', 'Edmundo Oberbrunner', 'Jerry Cormier')","Amb. Elia Lebsack, Bernard Bayer, Edmundo Oberbrunner, Jerry Cormier"
21853,The Dark Knight,"Rico Zemlak, Korey Rice V",Western,Bowes & Bowes,1980,"('Korey Rice V', 'Rico Zemlak')","Korey Rice V, Rico Zemlak"
21426,Endless Night,Karisa Kozey,Mythology,Gefen Publishing House,1982,"('Karisa Kozey',)",Karisa Kozey
21657,Doom II,"Randal McCullough, Jon Hettinger DVM, Benedict Steuber",Horror,Secker & Warburg,2005,"('Benedict Steuber', 'Jon Hettinger DVM', 'Randal McCullough')","Benedict Steuber, Jon Hettinger DVM, Randal McCullough"
21682,Saving Private Ryan,"Mohamed Dach, Clyde Jacobson",Folklore,Pecan Grove Press,2008,"('Clyde Jacobson', 'Mohamed Dach')","Clyde Jacobson, Mohamed Dach"
21937,The Terminator,"Soledad Hickle, Dennis Heaney",Legend,Cambridge University Press,1999,"('Dennis Heaney', 'Soledad Hickle')","Dennis Heaney, Soledad Hickle"
21686,Super Mario Galaxy 2,Elenor Langosh,Historical fiction,Lion Hudson,2005,"('Elenor Langosh',)",Elenor Langosh
21355,Diablo III,"Miss Bok Barrows, Jeffery Leuschke PhD, Era Hodkiewicz, Frederick Klocko CPA",Short story,Legend Books,1863,"('Era Hodkiewicz', 'Frederick Klocko CPA', 'Jeffery Leuschke PhD', 'Miss Bok Barrows')","Era Hodkiewicz, Frederick Klocko CPA, Jeffery Leuschke PhD, Miss Bok Barrows"
21413,Nuovo Cinema Paradiso,"Dr. Emmaline Ritchie, Moshe Wilderman, Norberto Kohler",Horror,Naiad Press,2006,"('Dr. Emmaline Ritchie', 'Moshe Wilderman', 'Norberto Kohler')","Dr. Emmaline Ritchie, Moshe Wilderman, Norberto Kohler"
21691,I Know Why the Caged Bird Sings,Gov. Crystle Klocko,Classic,Mandrake of Oxford,1992,"('Gov. Crystle Klocko',)",Gov. Crystle Klocko
21727,Mirror's Edge,"Antione O'Reilly, Josette Nikolaus DC",Humor,Butterworth-Heinemann,2004,"(""Antione O'Reilly"", 'Josette Nikolaus DC')","Antione O'Reilly, Josette Nikolaus DC"
21341,The Princess Bride,Jermaine Wehner,Comic/Graphic Novel,Open Court Publishing Company,1997,"('Jermaine Wehner',)",Jermaine Wehner
21857,Star Wars: Episode II – Attack of the Clones,Ria Senger,Mythopoeia,Borgo Press,2020,"('Ria Senger',)",Ria Senger
22044,Toy Story,Julia Bartoletti,Fairy tale,Jarrolds Publishing,1990,"('Julia Bartoletti',)",Julia Bartoletti
21944,Persona,"Sean Harvey III, Glenna Huel, Enrique Gislason",Fantasy,BBC Books,1992,"('Enrique Gislason', 'Glenna Huel', 'Sean Harvey III')","Enrique Gislason, Glenna Huel, Sean Harvey III"
21431,Nine Coaches Waiting,Susannah Tremblay DC,Speech,Voyager Books,1938,"('Susannah Tremblay DC',)",Susannah Tremblay DC
21612,Bayonetta,Mitch Gusikowski,Fiction narrative,Booktrope,1878,"('Mitch Gusikowski',)",Mitch Gusikowski
21731,Firewatch,"Glenna Huel, Enrique Gislason",Historical fiction,Candlewick Press,2026,"('Enrique Gislason', 'Glenna Huel')","Enrique Gislason, Glenna Huel"
21971,Sunset Blvd.,"Alina Collier Esq., Kevin Mayer, Kimberely Kutch, Darius Mohr",Mystery,Carcanet Press,2014,"('Alina Collier Esq.', 'Darius Mohr', 'Kevin Mayer', 'Kimberely Kutch')","Alina Collier Esq., Darius Mohr, Kevin Mayer, Kimberely Kutch"
21946,Pokémon Ultra Sun,Wendell Zboncak,Mythology,Jaico Publishing House,1982,"('Wendell Zboncak',)",Wendell Zboncak
21331,The Prestige,Amos Romaguera Jr.,Reference book,D. Appleton & Company,1991,"('Amos Romaguera Jr.',)",Amos Romaguera Jr.
21888,The Dark Knight Rises,Alina Collier Esq.,Narrative nonfiction,HarperCollins,1976,"('Alina Collier Esq.',)",Alina Collier Esq.
21689,Scarface,Angel Kuhic,Classic,Bantam Books,1994,"('Angel Kuhic',)",Angel Kuhic
21600,Specimen Days,Donovan Bins,Suspense/Thriller,Packt Publishing,1988,"('Donovan Bins',)",Donovan Bins
21552,A Time to Kill,"Rep. Bridgett Rosenbaum, Laureen Herzog, Charlsie Cummerata",Classic,Pecan Grove Press,1990,"('Charlsie Cummerata', 'Laureen Herzog', 'Rep. Bridgett Rosenbaum')","Charlsie Cummerata, Laureen Herzog, Rep. Bridgett Rosenbaum"
21563,Recalled to Life,Rossana Cruickshank,Fiction narrative,Harvest House,2012,"('Rossana Cruickshank',)",Rossana Cruickshank
21566,The Lord of the Rings: The Two Towers,Carolyn Yost,Mystery,Mainstream Publishing,1900,"('Carolyn Yost',)",Carolyn Yost
21354,To Your Scattered Bodies Go,Abigail Reynolds,Biography/Autobiography,Basic Books,1978,"('Abigail Reynolds',)",Abigail Reynolds
21440,Sholay,Miss Jesus Pfannerstill,Western,,1852,"('Miss Jesus Pfannerstill',)",Miss Jesus Pfannerstill
21712,Saving Private Ryan,"Mohamed Dach, Clyde Jacobson",Folklore,Gefen Publishing House,2014,"('Clyde Jacobson', 'Mohamed Dach')","Clyde Jacobson, Mohamed Dach"
22018,Of Mice and Men,Rosalva Beer,Crime/Detective,Victor Gollancz Ltd,1998,"('Rosalva Beer',)",Rosalva Beer
21403,Bicycle Thieves,Candis Ledner Sr.,Mythopoeia,Simon & Schuster,,"('Candis Ledner Sr.',)",Candis Ledner Sr.
21935,Gandhi,Carin Christiansen,Narrative nonfiction,Caister Academic Press,1956,"('Carin Christiansen',)",Carin Christiansen
21942,The Wealth of Nations,Myrtis Corwin,Essay,Hackett Publishing Company,2015,"('Myrtis Corwin',)",Myrtis Corwin
21397,A Handful of Dust,"Rosann Wolf VM, Sean Kassulke",Fairy tale,D. Reidel,1979,"('Rosann Wolf VM', 'Sean Kassulke')","Rosann Wolf VM, Sean Kassulke"
21790,The Help,Kizzie Purdy,Crime/Detective,Caister Academic Press,2017,"('Kizzie Purdy',)",Kizzie Purdy
21847,High School Musical,Robby Powlowski,Folklore,Daedalus Publishing,1995,"('Robby Powlowski',)",Robby Powlowski
21642,The Other Side of Silence,Elvina Nader,Comic/Graphic Novel,Harvard University Press,1985,"('Elvina Nader',)",Elvina Nader
21489,Good Will Hunting,Chara Morissette,Realistic fiction,Mapin Publishing,1987,"('Chara Morissette',)",Chara Morissette
21787,Lemonade,"Glenna Huel, Enrique Gislason",Fiction narrative,Shambhala Publications,2020,"('Enrique Gislason', 'Glenna Huel')","Enrique Gislason, Glenna Huel"
21455,East of Eden,Farah Rohan II,Mythopoeia,Berkley Books,2002,"('Farah Rohan II',)",Farah Rohan II
21365,The Golden Apples of the Sun,Jeffry Nolan Ret.,Essay,Blue Ribbon Books,1988,"('Jeffry Nolan Ret.',)",Jeffry Nolan Ret.
22021,Room,"Damian Gulgowski, Hal Nitzsche",Realistic fiction,Taylor & Francis,2015,"('Damian Gulgowski', 'Hal Nitzsche')","Damian Gulgowski, Hal Nitzsche"
21794,Judgment at Nuremberg,"Jeffery Leuschke PhD, Miss Bok Barrows, Frederick Klocko CPA, Era Hodkiewicz",Reference book,Voyager Books,2001,"('Era Hodkiewicz', 'Frederick Klocko CPA', 'Jeffery Leuschke PhD', 'Miss Bok Barrows')","Era Hodkiewicz, Frederick Klocko CPA, Jeffery Leuschke PhD, Miss Bok Barrows"
21450,Braveheart,Candis Ledner Sr.,Horror,Darakwon Press,2020,"('Candis Ledner Sr.',)",Candis Ledner Sr.
21475,The Moving Toyshop,Rep. Vern Turcotte,Historical fiction,Manning Publications,1952,"('Rep. Vern Turcotte',)",Rep. Vern Turcotte
21985,Death Be Not Proud,"Anton Toy, Veronique Carter",Metafiction,Imperial War Museum,1996,"('Anton Toy', 'Veronique Carter')","Anton Toy, Veronique Carter"
21722,"Lock, Stock and Two Smoking Barrels",Prof. Remedios Powlowski,Fable,Kodansha,2019,"('Prof. Remedios Powlowski',)",Prof. Remedios Powlowski
21673,Interstellar,Elias O'Kon,Fairy tale,Basic Books,2002,"(""Elias O'Kon"",)",Elias O'Kon
21635,Commandos: Behind Enemy Lines,Hortencia Wunsch,Comic/Graphic Novel,Fearless Books,2001,"('Hortencia Wunsch',)",Hortencia Wunsch
21371,Pokémon LeafGreen,"Tamika Hayes, Julius Barrows",Folklore,Oberon Books,1945,"('Julius Barrows', 'Tamika Hayes')","Julius Barrows, Tamika Hayes"
21429,Happy Nation,Karisa Kozey,Fable,HarperTrophy,1997,"('Karisa Kozey',)",Karisa Kozey
21408,The Third Man,Rosann Wolf VM,Speech,Pen and Sword Books,2005,"('Rosann Wolf VM',)",Rosann Wolf VM
21922,Blithe Spirit,Prof. Augustus Konopelski,Classic,Paulist Press,2016,"('Prof. Augustus Konopelski',)",Prof. Augustus Konopelski
21930,City Lights,Sen. Geri Mann,Fantasy,New Village Press,2003,"('Sen. Geri Mann',)",Sen. Geri Mann
21991,Terminator 2: Judgment Day,Kasey Effertz,Fanfiction,Cengage Learning,2017,"('Kasey Effertz',)",Kasey Effertz
22027,The Daffodil Sky,"Hal Nitzsche, Damian Gulgowski",Crime/Detective,FabJob,1840,"('Damian Gulgowski', 'Hal Nitzsche')","Damian Gulgowski, Hal Nitzsche"
21711,High School Musical 2,Mr. Dominque Becker,Comic/Graphic Novel,Airiti Press,1990,"('Mr. Dominque Becker',)",Mr. Dominque Becker
21576,Metal Gear Solid,Lakesha McCullough,Metafiction,Adis International,2017,"('Lakesha McCullough',)",Lakesha McCullough
21402,The Grapes of Wrath,Les Rogahn,Mythology,Harper & Brothers,2020,"('Les Rogahn',)",Les Rogahn
21524,Viva la Vida or Death and All His Friends,"Keeley Hand, Lela Emard, Coy Streich",Realistic fiction,Oberon Books,2005,"('Coy Streich', 'Keeley Hand', 'Lela Emard')","Coy Streich, Keeley Hand, Lela Emard"
21557,Transistor,"Josette Nikolaus DC, Antione O'Reilly",Mythology,Chambers Harrap,1985,"(""Antione O'Reilly"", 'Josette Nikolaus DC')","Antione O'Reilly, Josette Nikolaus DC"
21433,Halo Wars,Odell Willms,Mythopoeia,Ten Speed Press,1990,"('Odell Willms',)",Odell Willms
21309,Beauty and the Beast,Sue Stark,Textbook,Atlas Press,1976,"('Sue Stark',)",Sue Stark
21444,Battletoads,Fletcher Upton,Tall tale,Broadview Press,1989,"('Fletcher Upton',)",Fletcher Upton
21750,Desperados 2: Cooper's Revenge,"Sean Kassulke, Lawrence Hauck",Crime/Detective,Ian Allan Publishing,2014,"('Lawrence Hauck', 'Sean Kassulke')","Lawrence Hauck, Sean Kassulke"
21641,(What's the Story) Morning Glory?,Rep. Vern Turcotte,Short story,Daedalus Publishing,2020,"('Rep. Vern Turcotte',)",Rep. Vern Turcotte
21453,"Such, Such Were the Joys",Korey Rice V,Legend,Ace Books,1996,"('Korey Rice V',)",Korey Rice V
21671,After Many a Summer Dies the Swan,Susannah Tremblay DC,Reference book,Gefen Publishing House,1998,"('Susannah Tremblay DC',)",Susannah Tremblay DC
21325,Lilies of the Field,Lesli Bernier III,Metafiction,Etruscan Press,1978,"('Lesli Bernier III',)",Lesli Bernier III
21923,For Whom the Bell Tolls,"Floyd Cassin III, Adelia Lind",Horror,Hackett Publishing Company,2010,"('Adelia Lind', 'Floyd Cassin III')","Adelia Lind, Floyd Cassin III"
21525,Behold the Man,Myrtis Corwin,Short story,Hachette Book Group USA,2026,"('Myrtis Corwin',)",Myrtis Corwin
21427,Nectar in a Sieve,Jerrold Bogan LLD,Suspense/Thriller,Brimstone Press,2015,"('Jerrold Bogan LLD',)",Jerrold Bogan LLD
21854,All Passion Spent,Caroyln Wilderman,Suspense/Thriller,SAGE Publications,1990,"('Caroyln Wilderman',)",Caroyln Wilderman
21966,The Moving Toyshop,Rep. Vern Turcotte,Historical fiction,D. Appleton & Company,1971,"('Rep. Vern Turcotte',)",Rep. Vern Turcotte
21919,Raging Bull,Albert Lehner Ret.,Fairy tale,Mainstream Publishing,2016,"('Albert Lehner Ret.',)",Albert Lehner Ret.
21468,The Daffodil Sky,"Hal Nitzsche, Damian Gulgowski",Crime/Detective,Liberty Fund,1844,"('Damian Gulgowski', 'Hal Nitzsche')","Damian Gulgowski, Hal Nitzsche"
21999,God of War,Zackary Carter,Science fiction,Tate Publishing & Enterprises,2000,"('Zackary Carter',)",Zackary Carter
21313,Super Meat Boy,Carin Christiansen,Crime/Detective,McGraw-Hill Education,2013,"('Carin Christiansen',)",Carin Christiansen
21448,Monty Python and the Holy Grail,Ozzie Jast,Fable,Hachette Book Group USA,2009,"('Ozzie Jast',)",Ozzie Jast
21884,There Will Be Blood,Angel Kuhic,Fantasy,Kodansha,2024,"('Angel Kuhic',)",Angel Kuhic
21929,Super Mario Bros. 3,"Mohamed Dach, Clyde Jacobson",Legend,Fairview Press,2016,"('Clyde Jacobson', 'Mohamed Dach')","Clyde Jacobson, Mohamed Dach"
21339,The Legend of Zelda: Breath of the Wild,Sen. Leta Berge,Biography/Autobiography,Fairview Press,2024,"('Sen. Leta Berge',)",Sen. Leta Berge
21362,...Baby One More Time,Shanelle Upton,Fiction in verse,Brill Publishers,2009,"('Shanelle Upton',)",Shanelle Upton
22009,Bury My Heart at Wounded Knee,"Roland Murray, Selena Schroeder",Fanfiction,Firebrand Books,2012,"('Roland Murray', 'Selena Schroeder')","Roland Murray, Selena Schroeder"
21798,Pokémon X,Reginia Weissnat,Textbook,Unfinished Monument Press,2018,"('Reginia Weissnat',)",Reginia Weissnat
21749,Metroid Prime,Mellie Williamson,Mythopoeia,Unfinished Monument Press,1977,"('Mellie Williamson',)",Mellie Williamson
21737,"HIStory: Past, Present and Future, Book I",Mrs. Jessie Brekke,Mythopoeia,Emerald Group Publishing,2013,"('Mrs. Jessie Brekke',)",Mrs. Jessie Brekke
21562,Fortnite,"Norberto Kohler, Moshe Wilderman",Metafiction,Taylor & Francis,1983,"('Moshe Wilderman', 'Norberto Kohler')","Moshe Wilderman, Norberto Kohler"
21424,By Grand Central Station I Sat Down and Wept,"Jeffery Leuschke PhD, Miss Bok Barrows, Era Hodkiewicz",Mythology,Packt Publishing,2001,"('Era Hodkiewicz', 'Jeffery Leuschke PhD', 'Miss Bok Barrows')","Era Hodkiewicz, Jeffery Leuschke PhD, Miss Bok Barrows"
21504,Rumours,Elliot Monahan,Science fiction,Mandrake Press,2000,"('Elliot Monahan',)",Elliot Monahan
21405,La La Land,Jermaine Wehner,Fanfiction,Lion Hudson,2015,"('Jermaine Wehner',)",Jermaine Wehner
21410,Of Human Bondage,Earnest Glover,Textbook,University of California Press,1993,"('Earnest Glover',)",Earnest Glover
21703,All We Know Is Falling,Albert Lehner Ret.,Folklore,Hodder Headline,1983,"('Albert Lehner Ret.',)",Albert Lehner Ret.
21627,Command & Conquer: Generals,"Louanne Cruickshank, Lakenya Boyer IV",Essay,Bloodaxe Books,1978,"('Lakenya Boyer IV', 'Louanne Cruickshank')","Lakenya Boyer IV, Louanne Cruickshank"
21701,The Witcher 3: Wild Hunt,Marlon Casper,Mythopoeia,Harvest House,2013,"('Marlon Casper',)",Marlon Casper
21887,How to Train Your Dragon,"Renee Rogahn, Merrill Marks",Narrative nonfiction,University of Akron Press,2003,"('Merrill Marks', 'Renee Rogahn')","Merrill Marks, Renee Rogahn"
21663,Frequent Hearses,Dr. Deb Kemmer,Essay,Adis International,1984,"('Dr. Deb Kemmer',)",Dr. Deb Kemmer
21719,Into the Wild,Salvatore Mills,Speech,Legend Books,2003,"('Salvatore Mills',)",Salvatore Mills
21330,As I Lay Dying,Sean Harvey III,Fanfiction,Signet Books,2006,"('Sean Harvey III',)",Sean Harvey III
21979,A Swiftly Tilting Planet,Lonnie Hilpert,Fanfiction,Signet Books,1977,"('Lonnie Hilpert',)",Lonnie Hilpert
21391,Portal,Josue Grady,Metafiction,Focal Press,2012,"('Josue Grady',)",Josue Grady
21769,Team Fortress Classic,Roman Koss,Humor,Breslov Research Institute,2017,"('Roman Koss',)",Roman Koss
21945,The Monkey's Raincoat,Zachary Ryan,Tall tale,Charles Scribner's Sons,2018,"('Zachary Ryan',)",Zachary Ryan
21762,Cabbages and Kings,"Joseph Raynor, Ja Ankunding II, Franklyn Stokes VM",Fiction narrative,Secker & Warburg,2024,"('Franklyn Stokes VM', 'Ja Ankunding II', 'Joseph Raynor')","Franklyn Stokes VM, Ja Ankunding II, Joseph Raynor"
21889,Diablo,Cristin Deckow III,Science fiction,Blackstaff Press,1986,"('Cristin Deckow III',)",Cristin Deckow III
21670,The Legend of Zelda: Skyward Sword,"Klara Runolfsdottir Sr., Kirk Treutel",Historical fiction,Hawthorne Books,2019,"('Kirk Treutel', 'Klara Runolfsdottir Sr.')","Kirk Treutel, Klara Runolfsdottir Sr."
21928,Brothers in Arms,Fletcher Upton,Science fiction,Borgo Press,2005,"('Fletcher Upton',)",Fletcher Upton
21438,Seven Samurai,Jaleesa Breitenberg DVM,Realistic fiction,Atlas Press,2008,"('Jaleesa Breitenberg DVM',)",Jaleesa Breitenberg DVM
21335,The General,"Msgr. Mohammed Buckridge, Lilla Gislason DC, Catarina Gleason",Science fiction,City Lights Publishers,2014,"('Catarina Gleason', 'Lilla Gislason DC', 'Msgr. Mohammed Buckridge')","Catarina Gleason, Lilla Gislason DC, Msgr. Mohammed Buckridge"
21389,Confessions,Timothy Murazik,Science fiction,Left Book Club,1996,"('Timothy Murazik',)",Timothy Murazik
21698,"Paris, Texas",Sen. Geri Mann,Mythopoeia,Mark Batty Publisher,2007,"('Sen. Geri Mann',)",Sen. Geri Mann
21823,The Grand Budapest Hotel,"Era Hodkiewicz, Miss Bok Barrows, Jeffery Leuschke PhD",Fable,Allen Ltd,1985,"('Era Hodkiewicz', 'Jeffery Leuschke PhD', 'Miss Bok Barrows')","Era Hodkiewicz, Jeffery Leuschke PhD, Miss Bok Barrows"
21409,Great Work of Time,Laronda Kuhn,Crime/Detective,HarperPrism,2012,"('Laronda Kuhn',)",Laronda Kuhn
